Webinar Data,Registration_Number,Clean1,Clean2,Clean3,Clean4,Day,Month,Year,RegistrationDate,Clean5,Clean6,Status,Clean7,Clean8,In_Time,Out_Time,Webinar_timespend,Webinar_timespend (in minutes),Registration_Number,RegistrationDate,Contact_Number,Status,In_Time,Out_Time,Webinar_timespend,Webinar_timespend (in minutes),Webinar Scheduled,Platform,Campaign
"RGNO1466246,Date-14/12/2024,Mob:600758535[0:00]",RGNO1466246,Date-14/12/2024,Mob:600758535[0:00],Date,14/12/2024,14,12,2024,12/14/2024,600758535,0:00,Not Joined,0:00,,12:00:00 AM,0:00,0:00,0,RGNO1466246,12/14/2024,600758535,Not Joined,12:00:00 AM,0:00,0:00,12:00:00 AM,12/15/2024,Instagram,Grow with Us
"RGNO1466247,Date-9/12/2024,Mob:601118550[11:38-11:52]",RGNO1466247,Date-9/12/2024,Mob:601118550[11:38-11:52],Date,9/12/2024,9,12,2024,12/9/2024,601118550,11:38-11:52,Joined,11:38,11:52,11:38:00 AM,11:52:00 AM,0:14,14,RGNO1466247,12/9/2024,601118550,Joined,11:38:00 AM,11:52:00 AM,0:14,12:00:00 AM,12/10/2024,Instagram,Unlock Your Potential
"RGNO1466248,Date-7/12/2024,Mob:701298558[0:00]",RGNO1466248,Date-7/12/2024,Mob:701298558[0:00],Date,7/12/2024,7,12,2024,12/7/2024,701298558,0:00,Not Joined,0:00,,12:00:00 AM,0:00,0:00,0,RGNO1466248,12/7/2024,701298558,Not Joined,12:00:00 AM,0:00,0:00,12:00:00 AM,12/8/2024,Instagram,Unlock Your Potential
"RGNO1466249,Date-3/12/2024,Mob:701388561[13:29-14:20]",RGNO1466249,Date-3/12/2024,Mob:701388561[13:29-14:20],Date,3/12/2024,3,12,2024,12/3/2024,701388561,13:29-14:20,Joined,13:29,14:20,1:29:00 PM,2:20:00 PM,0:51,51,RGNO1466249,12/3/2024,701388561,Joined,1:29:00 PM,2:20:00 PM,0:51,12:00:00 AM,12/4/2024,Instagram,Train to Gain
"RGNO1466250,Date-16/12/2024,Mob:601568569[16:33-17:05]",RGNO1466250,Date-16/12/2024,Mob:601568569[16:33-17:05],Date,16/12/2024,16,12,2024,12/16/2024,601568569,16:33-17:05,Joined,16:33,17:05,4:33:00 PM,5:05:00 PM,0:32,32,RGNO1466250,12/16/2024,601568569,Joined,4:33:00 PM,5:05:00 PM,0:32,12:00:00 AM,12/17/2024,Instagram,Unlock Your Potential
"RGNO1466251,Date-13/12/2024,Mob:701658573[10:57-11:13]",RGNO1466251,Date-13/12/2024,Mob:701658573[10:57-11:13],Date,13/12/2024,13,12,2024,12/13/2024,701658573,10:57-11:13,Joined,10:57,11:13,10:57:00 AM,11:13:00 AM,0:16,16,RGNO1466251,12/13/2024,701658573,Joined,10:57:00 AM,11:13:00 AM,0:16,12:00:00 AM,12/14/2024,Instagram,Train to Gain
"RGNO1466252,Date-18/12/2024,Mob:702018588[0:00]",RGNO1466252,Date-18/12/2024,Mob:702018588[0:00],Date,18/12/2024,18,12,2024,12/18/2024,702018588,0:00,Not Joined,0:00,,12:00:00 AM,0:00,0:00,0,RGNO1466252,12/18/2024,702018588,Not Joined,12:00:00 AM,0:00,0:00,12:00:00 AM,12/19/2024,YouTube,Unlock Your Potential
"RGNO1466253,Date-10/12/2024,Mob:602288599[14:26-14:36]",RGNO1466253,Date-10/12/2024,Mob:602288599[14:26-14:36],Date,10/12/2024,10,12,2024,12/10/2024,602288599,14:26-14:36,Joined,14:26,14:36,2:26:00 PM,2:36:00 PM,0:10,10,RGNO1466253,12/10/2024,602288599,Joined,2:26:00 PM,2:36:00 PM,0:10,12:00:00 AM,12/11/2024,Instagram,Train to Gain
"RGNO1466254,Date-11/12/2024,Mob:602828622[13:21-14:21]",RGNO1466254,Date-11/12/2024,Mob:602828622[13:21-14:21],Date,11/12/2024,11,12,2024,12/11/2024,602828622,13:21-14:21,Joined,13:21,14:21,1:21:00 PM,2:21:00 PM,1:00,0,RGNO1466254,12/11/2024,602828622,Joined,1:21:00 PM,2:21:00 PM,1:00,12:00:00 AM,12/12/2024,Instagram,Unlock Your Potential
"RGNO1466255,Date-4/12/2024,Mob:602918626[16:31-17:12]",RGNO1466255,Date-4/12/2024,Mob:602918626[16:31-17:12],Date,4/12/2024,4,12,2024,12/4/2024,602918626,16:31-17:12,Joined,16:31,17:12,4:31:00 PM,5:12:00 PM,0:41,41,RGNO1466255,12/4/2024,602918626,Joined,4:31:00 PM,5:12:00 PM,0:41,12:00:00 AM,12/5/2024,Instagram,Grow with Us
"RGNO1466256,Date-9/12/2024,Mob:703008629[17:38-17:54]",RGNO1466256,Date-9/12/2024,Mob:703008629[17:38-17:54],Date,9/12/2024,9,12,2024,12/9/2024,703008629,17:38-17:54,Joined,17:38,17:54,5:38:00 PM,5:54:00 PM,0:16,16,RGNO1466256,12/9/2024,703008629,Joined,5:38:00 PM,5:54:00 PM,0:16,12:00:00 AM,12/10/2024,Instagram,Grow with Us
"RGNO1466257,Date-12/12/2024,Mob:603098633[0:00]",RGNO1466257,Date-12/12/2024,Mob:603098633[0:00],Date,12/12/2024,12,12,2024,12/12/2024,603098633,0:00,Not Joined,0:00,,12:00:00 AM,0:00,0:00,0,RGNO1466257,12/12/2024,603098633,Not Joined,12:00:00 AM,0:00,0:00,12:00:00 AM,12/13/2024,YouTube,Train to Gain
"RGNO1466258,Date-6/12/2024,Mob:703188637[13:16-13:17]",RGNO1466258,Date-6/12/2024,Mob:703188637[13:16-13:17],Date,6/12/2024,6,12,2024,12/6/2024,703188637,13:16-13:17,Joined,13:16,13:17,1:16:00 PM,1:17:00 PM,0:01,1,RGNO1466258,12/6/2024,703188637,Joined,1:16:00 PM,1:17:00 PM,0:01,12:00:00 AM,12/7/2024,YouTube,Train to Gain
"RGNO1466259,Date-9/12/2024,Mob:603368645[0:00]",RGNO1466259,Date-9/12/2024,Mob:603368645[0:00],Date,9/12/2024,9,12,2024,12/9/2024,603368645,0:00,Not Joined,0:00,,12:00:00 AM,0:00,0:00,0,RGNO1466259,12/9/2024,603368645,Not Joined,12:00:00 AM,0:00,0:00,12:00:00 AM,12/10/2024,YouTube,Unlock Your Potential
"RGNO1466260,Date-13/12/2024,Mob:703458648[13:36-13:55]",RGNO1466260,Date-13/12/2024,Mob:703458648[13:36-13:55],Date,13/12/2024,13,12,2024,12/13/2024,703458648,13:36-13:55,Joined,13:36,13:55,1:36:00 PM,1:55:00 PM,0:19,19,RGNO1466260,12/13/2024,703458648,Joined,1:36:00 PM,1:55:00 PM,0:19,12:00:00 AM,12/14/2024,YouTube,Unlock Your Potential
"RGNO1466261,Date-6/12/2024,Mob:703638656[08:51-9:30]",RGNO1466261,Date-6/12/2024,Mob:703638656[08:51-9:30],Date,6/12/2024,6,12,2024,12/6/2024,703638656,08:51-9:30,Joined,8:51,9:30,8:51:00 AM,9:30:00 AM,0:39,39,RGNO1466261,12/6/2024,703638656,Joined,8:51:00 AM,9:30:00 AM,0:39,12:00:00 AM,12/7/2024,Instagram,Grow with Us
"RGNO1466262,Date-12/12/2024,Mob:703728660[12:08-13:06]",RGNO1466262,Date-12/12/2024,Mob:703728660[12:08-13:06],Date,12/12/2024,12,12,2024,12/12/2024,703728660,12:08-13:06,Joined,12:08,13:06,12:08:00 PM,1:06:00 PM,0:58,58,RGNO1466262,12/12/2024,703728660,Joined,12:08:00 PM,1:06:00 PM,0:58,12:00:00 AM,12/13/2024,YouTube,Train to Gain
"RGNO1466263,Date-12/12/2024,Mob:604178679[18:26-18:37]",RGNO1466263,Date-12/12/2024,Mob:604178679[18:26-18:37],Date,12/12/2024,12,12,2024,12/12/2024,604178679,18:26-18:37,Joined,18:26,18:37,6:26:00 PM,6:37:00 PM,0:11,11,RGNO1466263,12/12/2024,604178679,Joined,6:26:00 PM,6:37:00 PM,0:11,12:00:00 AM,12/13/2024,YouTube,Train to Gain
"RGNO1466264,Date-9/12/2024,Mob:604808705[0:00]",RGNO1466264,Date-9/12/2024,Mob:604808705[0:00],Date,9/12/2024,9,12,2024,12/9/2024,604808705,0:00,Not Joined,0:00,,12:00:00 AM,0:00,0:00,0,RGNO1466264,12/9/2024,604808705,Not Joined,12:00:00 AM,0:00,0:00,12:00:00 AM,12/10/2024,Instagram,Unlock Your Potential
"RGNO1466265,Date-10/12/2024,Mob:605168720[16:28-17:13]",RGNO1466265,Date-10/12/2024,Mob:605168720[16:28-17:13],Date,10/12/2024,10,12,2024,12/10/2024,605168720,16:28-17:13,Joined,16:28,17:13,4:28:00 PM,5:13:00 PM,0:45,45,RGNO1466265,12/10/2024,605168720,Joined,4:28:00 PM,5:13:00 PM,0:45,12:00:00 AM,12/11/2024,Instagram,Unlock Your Potential
"RGNO1466266,Date-8/12/2024,Mob:705020204[09:59-10:12]",RGNO1466266,Date-8/12/2024,Mob:705020204[09:59-10:12],Date,8/12/2024,8,12,2024,12/8/2024,705020204,09:59-10:12,Joined,9:59,10:12,9:59:00 AM,10:12:00 AM,0:13,13,RGNO1466266,12/8/2024,705020204,Joined,9:59:00 AM,10:12:00 AM,0:13,12:00:00 AM,12/9/2024,Instagram,Unlock Your Potential
"RGNO1466267,Date-13/12/2024,Mob:605348728[08:40-8:53]",RGNO1466267,Date-13/12/2024,Mob:605348728[08:40-8:53],Date,13/12/2024,13,12,2024,12/13/2024,605348728,08:40-8:53,Joined,8:40,8:53,8:40:00 AM,8:53:00 AM,0:13,13,RGNO1466267,12/13/2024,605348728,Joined,8:40:00 AM,8:53:00 AM,0:13,12:00:00 AM,12/14/2024,Instagram,Unlock Your Potential
"RGNO1466268,Date-11/12/2024,Mob:705528735[13:26-13:42]",RGNO1466268,Date-11/12/2024,Mob:705528735[13:26-13:42],Date,11/12/2024,11,12,2024,12/11/2024,705528735,13:26-13:42,Joined,13:26,13:42,1:26:00 PM,1:42:00 PM,0:16,16,RGNO1466268,12/11/2024,705528735,Joined,1:26:00 PM,1:42:00 PM,0:16,12:00:00 AM,12/12/2024,Instagram,Unlock Your Potential
"RGNO1466269,Date-7/12/2024,Mob:705708743[08:39-8:57]",RGNO1466269,Date-7/12/2024,Mob:705708743[08:39-8:57],Date,7/12/2024,7,12,2024,12/7/2024,705708743,08:39-8:57,Joined,8:39,8:57,8:39:00 AM,8:57:00 AM,0:18,18,RGNO1466269,12/7/2024,705708743,Joined,8:39:00 AM,8:57:00 AM,0:18,12:00:00 AM,12/8/2024,Instagram,Unlock Your Potential
"RGNO1466270,Date-13/12/2024,Mob:606158762[10:29-10:35]",RGNO1466270,Date-13/12/2024,Mob:606158762[10:29-10:35],Date,13/12/2024,13,12,2024,12/13/2024,606158762,10:29-10:35,Joined,10:29,10:35,10:29:00 AM,10:35:00 AM,0:06,6,RGNO1466270,12/13/2024,606158762,Joined,10:29:00 AM,10:35:00 AM,0:06,12:00:00 AM,12/14/2024,Instagram,Grow with Us
"RGNO1466271,Date-11/12/2024,Mob:606248765[0:00]",RGNO1466271,Date-11/12/2024,Mob:606248765[0:00],Date,11/12/2024,11,12,2024,12/11/2024,606248765,0:00,Not Joined,0:00,,12:00:00 AM,0:00,0:00,0,RGNO1466271,12/11/2024,606248765,Not Joined,12:00:00 AM,0:00,0:00,12:00:00 AM,12/12/2024,YouTube,Unlock Your Potential
"RGNO1466272,Date-9/12/2024,Mob:706428773[15:48-15:55]",RGNO1466272,Date-9/12/2024,Mob:706428773[15:48-15:55],Date,9/12/2024,9,12,2024,12/9/2024,706428773,15:48-15:55,Joined,15:48,15:55,3:48:00 PM,3:55:00 PM,0:07,7,RGNO1466272,12/9/2024,706428773,Joined,3:48:00 PM,3:55:00 PM,0:07,12:00:00 AM,12/10/2024,YouTube,Train to Gain
"RGNO1466273,Date-12/12/2024,Mob:606518777[08:08-8:57]",RGNO1466273,Date-12/12/2024,Mob:606518777[08:08-8:57],Date,12/12/2024,12,12,2024,12/12/2024,606518777,08:08-8:57,Joined,8:08,8:57,8:08:00 AM,8:57:00 AM,0:49,49,RGNO1466273,12/12/2024,606518777,Joined,8:08:00 AM,8:57:00 AM,0:49,12:00:00 AM,12/13/2024,Instagram,Unlock Your Potential
"RGNO1466274,Date-16/12/2024,Mob:706698784[11:14-11:57]",RGNO1466274,Date-16/12/2024,Mob:706698784[11:14-11:57],Date,16/12/2024,16,12,2024,12/16/2024,706698784,11:14-11:57,Joined,11:14,11:57,11:14:00 AM,11:57:00 AM,0:43,43,RGNO1466274,12/16/2024,706698784,Joined,11:14:00 AM,11:57:00 AM,0:43,12:00:00 AM,12/17/2024,Instagram,Unlock Your Potential
"RGNO1466275,Date-7/12/2024,Mob:706788788[08:24-8:39]",RGNO1466275,Date-7/12/2024,Mob:706788788[08:24-8:39],Date,7/12/2024,7,12,2024,12/7/2024,706788788,08:24-8:39,Joined,8:24,8:39,8:24:00 AM,8:39:00 AM,0:15,15,RGNO1466275,12/7/2024,706788788,Joined,8:24:00 AM,8:39:00 AM,0:15,12:00:00 AM,12/8/2024,Facebook,Train to Gain
"RGNO1466276,Date-8/12/2024,Mob:706968796[09:12-9:25]",RGNO1466276,Date-8/12/2024,Mob:706968796[09:12-9:25],Date,8/12/2024,8,12,2024,12/8/2024,706968796,09:12-9:25,Joined,9:12,9:25,9:12:00 AM,9:25:00 AM,0:13,13,RGNO1466276,12/8/2024,706968796,Joined,9:12:00 AM,9:25:00 AM,0:13,12:00:00 AM,12/9/2024,Instagram,Unlock Your Potential
"RGNO1466277,Date-15/12/2024,Mob:707058799[09:37-9:41]",RGNO1466277,Date-15/12/2024,Mob:707058799[09:37-9:41],Date,15/12/2024,15,12,2024,12/15/2024,707058799,09:37-9:41,Joined,9:37,9:41,9:37:00 AM,9:41:00 AM,0:04,4,RGNO1466277,12/15/2024,707058799,Joined,9:37:00 AM,9:41:00 AM,0:04,12:00:00 AM,12/16/2024,Instagram,Unlock Your Potential
"RGNO1466278,Date-2/12/2024,Mob:607418815[16:28-16:38]",RGNO1466278,Date-2/12/2024,Mob:607418815[16:28-16:38],Date,2/12/2024,2,12,2024,12/2/2024,607418815,16:28-16:38,Joined,16:28,16:38,4:28:00 PM,4:38:00 PM,0:10,10,RGNO1466278,12/2/2024,607418815,Joined,4:28:00 PM,4:38:00 PM,0:10,12:00:00 AM,12/3/2024,Instagram,Unlock Your Potential
"RGNO1466279,Date-9/12/2024,Mob:707508818[19:02-19:41]",RGNO1466279,Date-9/12/2024,Mob:707508818[19:02-19:41],Date,9/12/2024,9,12,2024,12/9/2024,707508818,19:02-19:41,Joined,19:02,19:41,7:02:00 PM,7:41:00 PM,0:39,39,RGNO1466279,12/9/2024,707508818,Joined,7:02:00 PM,7:41:00 PM,0:39,12:00:00 AM,12/10/2024,YouTube,Train to Gain
"RGNO1466280,Date-10/12/2024,Mob:707598822[0:00]",RGNO1466280,Date-10/12/2024,Mob:707598822[0:00],Date,10/12/2024,10,12,2024,12/10/2024,707598822,0:00,Not Joined,0:00,,12:00:00 AM,0:00,0:00,0,RGNO1466280,12/10/2024,707598822,Not Joined,12:00:00 AM,0:00,0:00,12:00:00 AM,12/11/2024,Instagram,Train to Gain
"RGNO1466281,Date-11/12/2024,Mob:607688826[11:43-12:43]",RGNO1466281,Date-11/12/2024,Mob:607688826[11:43-12:43],Date,11/12/2024,11,12,2024,12/11/2024,607688826,11:43-12:43,Joined,11:43,12:43,11:43:00 AM,12:43:00 PM,1:00,0,RGNO1466281,12/11/2024,607688826,Joined,11:43:00 AM,12:43:00 PM,1:00,12:00:00 AM,12/12/2024,Instagram,Unlock Your Potential
"RGNO1466282,Date-11/12/2024,Mob:607868833[0:00]",RGNO1466282,Date-11/12/2024,Mob:607868833[0:00],Date,11/12/2024,11,12,2024,12/11/2024,607868833,0:00,Not Joined,0:00,,12:00:00 AM,0:00,0:00,0,RGNO1466282,12/11/2024,607868833,Not Joined,12:00:00 AM,0:00,0:00,12:00:00 AM,12/12/2024,Instagram,Unlock Your Potential
"RGNO1466283,Date-9/12/2024,Mob:608048841[0:00]",RGNO1466283,Date-9/12/2024,Mob:608048841[0:00],Date,9/12/2024,9,12,2024,12/9/2024,608048841,0:00,Not Joined,0:00,,12:00:00 AM,0:00,0:00,0,RGNO1466283,12/9/2024,608048841,Not Joined,12:00:00 AM,0:00,0:00,12:00:00 AM,12/10/2024,YouTube,Train to Gain
"RGNO1466284,Date-3/12/2024,Mob:708080409[08:08-8:47]",RGNO1466284,Date-3/12/2024,Mob:708080409[08:08-8:47],Date,3/12/2024,3,12,2024,12/3/2024,708080409,08:08-8:47,Joined,8:08,8:47,8:08:00 AM,8:47:00 AM,0:39,39,RGNO1466284,12/3/2024,708080409,Joined,8:08:00 AM,8:47:00 AM,0:39,12:00:00 AM,12/4/2024,Instagram,Unlock Your Potential
"RGNO1466285,Date-5/12/2024,Mob:608318852[15:16-15:31]",RGNO1466285,Date-5/12/2024,Mob:608318852[15:16-15:31],Date,5/12/2024,5,12,2024,12/5/2024,608318852,15:16-15:31,Joined,15:16,15:31,3:16:00 PM,3:31:00 PM,0:15,15,RGNO1466285,12/5/2024,608318852,Joined,3:16:00 PM,3:31:00 PM,0:15,12:00:00 AM,12/6/2024,YouTube,Grow with Us
"RGNO1466286,Date-15/12/2024,Mob:608498860[0:00]",RGNO1466286,Date-15/12/2024,Mob:608498860[0:00],Date,15/12/2024,15,12,2024,12/15/2024,608498860,0:00,Not Joined,0:00,,12:00:00 AM,0:00,0:00,0,RGNO1466286,12/15/2024,608498860,Not Joined,12:00:00 AM,0:00,0:00,12:00:00 AM,12/16/2024,YouTube,Unlock Your Potential
"RGNO1466287,Date-12/12/2024,Mob:608588864[12:42-12:43]",RGNO1466287,Date-12/12/2024,Mob:608588864[12:42-12:43],Date,12/12/2024,12,12,2024,12/12/2024,608588864,12:42-12:43,Joined,12:42,12:43,12:42:00 PM,12:43:00 PM,0:01,1,RGNO1466287,12/12/2024,608588864,Joined,12:42:00 PM,12:43:00 PM,0:01,12:00:00 AM,12/13/2024,YouTube,Train to Gain
"RGNO1466288,Date-17/12/2024,Mob:708678867[09:21-10:04]",RGNO1466288,Date-17/12/2024,Mob:708678867[09:21-10:04],Date,17/12/2024,17,12,2024,12/17/2024,708678867,09:21-10:04,Joined,9:21,10:04,9:21:00 AM,10:04:00 AM,0:43,43,RGNO1466288,12/17/2024,708678867,Joined,9:21:00 AM,10:04:00 AM,0:43,12:00:00 AM,12/18/2024,Instagram,Train to Gain
"RGNO1466289,Date-11/12/2024,Mob:708858875[09:38-10:16]",RGNO1466289,Date-11/12/2024,Mob:708858875[09:38-10:16],Date,11/12/2024,11,12,2024,12/11/2024,708858875,09:38-10:16,Joined,9:38,10:16,9:38:00 AM,10:16:00 AM,0:38,38,RGNO1466289,12/11/2024,708858875,Joined,9:38:00 AM,10:16:00 AM,0:38,12:00:00 AM,12/12/2024,Instagram,Unlock Your Potential
"RGNO1466290,Date-13/12/2024,Mob:708948879[12:39-13:33]",RGNO1466290,Date-13/12/2024,Mob:708948879[12:39-13:33],Date,13/12/2024,13,12,2024,12/13/2024,708948879,12:39-13:33,Joined,12:39,13:33,12:39:00 PM,1:33:00 PM,0:54,54,RGNO1466290,12/13/2024,708948879,Joined,12:39:00 PM,1:33:00 PM,0:54,12:00:00 AM,12/14/2024,Instagram,Train to Gain
"RGNO1466291,Date-13/12/2024,Mob:609038883[17:33-18:33]",RGNO1466291,Date-13/12/2024,Mob:609038883[17:33-18:33],Date,13/12/2024,13,12,2024,12/13/2024,609038883,17:33-18:33,Joined,17:33,18:33,5:33:00 PM,6:33:00 PM,1:00,0,RGNO1466291,12/13/2024,609038883,Joined,5:33:00 PM,6:33:00 PM,1:00,12:00:00 AM,12/14/2024,YouTube,Unlock Your Potential
"RGNO1466292,Date-20/12/2024,Mob:609218890[0:00]",RGNO1466292,Date-20/12/2024,Mob:609218890[0:00],Date,20/12/2024,20,12,2024,12/20/2024,609218890,0:00,Not Joined,0:00,,12:00:00 AM,0:00,0:00,0,RGNO1466292,12/20/2024,609218890,Not Joined,12:00:00 AM,0:00,0:00,12:00:00 AM,12/21/2024,YouTube,Train to Gain
"RGNO1466293,Date-11/12/2024,Mob:709308894[13:23-13:42]",RGNO1466293,Date-11/12/2024,Mob:709308894[13:23-13:42],Date,11/12/2024,11,12,2024,12/11/2024,709308894,13:23-13:42,Joined,13:23,13:42,1:23:00 PM,1:42:00 PM,0:19,19,RGNO1466293,12/11/2024,709308894,Joined,1:23:00 PM,1:42:00 PM,0:19,12:00:00 AM,12/12/2024,#N/A,#N/A
